10 Feb.;;0;0;8;0;0;;0;0;;0;;0;5;1;;0;;0;0;7;;0;;;0;0;0;;0;0;;14;0;0;0;0;0;0;0;1;;0;0;;0;0;0;36;0;
11 Feb.;;0;0;220;0;0;;0;0;;0;;0;58;104;;0;;0;0;47;;0;;;0;0;1;;2;0;;44;0;0;0;1;0;2;0;10;;0;0;;2;0;2;493;0;
12 Feb.;;0;0;1;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;1;;2;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4;0;
13 Feb.;;0;0;64;0;0;;0;0;;0;;0;6;10;;0;;0;0;17;;0;;;0;0;0;;0;0;;16;0;0;0;1;0;0;0;2;;0;0;;3;0;1;120;0;
14 Feb.;;0;0;491;0;0;;0;0;;0;;0;52;136;;0;;0;0;56;;0;;;0;0;1;;2;0;;98;0;0;0;1;1;2;0;8;;0;0;;11;0;4;863;0;
15 Feb.;;0;0;355;0;2;;0;0;;0;;0;16;82;;0;;0;1;90;;0;;;0;0;0;;2;0;;20;0;0;1;0;0;0;1;9;;0;0;;11;0;1;591;0;
16 Feb.;;0;0;95;0;4;;0;0;;0;;1;10;35;;0;;0;0;47;;0;;;0;1;0;;2;0;;48;0;0;1;0;0;0;0;1;;0;0;;6;0;2;253;0;
17 Feb.;;0;0;294;0;0;;1;0;;0;;1;27;183;;0;;0;0;121;;0;;;0;1;1;;2;0;;71;0;0;2;2;0;0;0;39;;0;0;;16;0;9;770;0;
18 Feb.;;0;0;70;0;1;;0;0;;0;;0;9;29;;0;;0;1;52;;0;;;0;0;0;;3;0;;49;0;0;0;2;0;0;0;1;;0;0;;7;0;1;225;0;
19 Feb.;;0;0;229;0;0;;0;0;;0;;0;14;242;;0;;0;0;83;;0;;;0;0;0;;10;0;;26;0;0;4;7;1;0;0;87;;0;0;;9;0;15;727;0;
20 Feb.;;0;0;116;1;0;;1;0;;0;;0;17;283;;0;;0;1;49;;0;;;0;1;0;;10;0;;17;0;0;3;5;2;0;0;16;;0;0;;5;0;8;535;1;
21 Feb.;;0;0;32;1;0;;2;0;;0;;0;2;78;;0;;0;0;13;;0;;;0;0;0;;4;0;;1;0;0;1;2;1;0;0;3;;0;0;;1;0;10;151;3;
22 Feb.;;0;0;13;0;0;;0;0;;0;;0;1;2;;0;;0;0;7;;0;;;0;1;0;;1;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;25;0;
23 Feb.;;0;0;107;0;0;;0;0;;0;;0;2;30;;0;;0;0;72;;0;;;0;0;0;;8;0;;11;0;0;3;3;2;0;0;25;;0;0;;7;0;16;286;0;
